480,62
720,62
1200,52
1440,62
1920,55
2160,62
2880,57
3120,62
3840,62
4080,62
4800,57
5040,62
5520,55
5760,62
6240,55
6720,62
7200,52
7680,55
8160,52
8400,62
8880,52
9360,55
9840,45
10320,52
10800,45
11280,55
11760,45
12240,62
12720,52
13200,55
13680,52
13920,62
14400,52
14880,55
15360,45
15840,55
16320,52
16800,62
17280,45
17760,52
18240,52
18720,55
19200,52
19680,52
20160,45
20640,52
21120,45
21600,55
22080,52
22560,62
23040,55
23520,62
24000,55
24480,62
24960,45
25440,55
25920,52
26400,55
26880,52
27120,62
27840,62
28080,62
28560,62
29040,62
29520,62
29760,62
30240,55
30480,62
30960,52
31440,52
31920,45
32400,62
32880,62
33360,62
33840,52
34320,52
34800,45
35280,55
35760,45
36240,55
36720,45
37200,43
37440,43
37680,62
37920,43
38160,62
38400,43
38640,62
38880,43
39120,62
39360,43
39600,62
39840,43
40080,62
40320,43
40560,62
40800,43
41040,62
41280,43
41520,62
41760,43
42240,43
42720,45
43200,52
43680,52
44160,55
44640,45
45120,55
45600,52
46080,52
46560,52
46800,62
47280,55
47520,62
48240,62
48480,62
49200,62
49440,62
50160,62
50400,62
51120,62
51360,62
51600,58
51840,62
52080,58
52320,62
53040,57
53280,62
53760,52
54240,52
54720,52
54960,62
55440,52
55920,52
56400,52
56640,62
57360,62
57600,62
58320,57
58560,62
58800,58
59040,62
59760,57
60000,62
60720,62
60960,62
61680,57
61920,62
62640,62
62880,62
63600,57
63840,62
64560,57
64800,62
65520,62
65760,62
66240,62
66480,62
67200,57
67440,62
67920,55
68160,62
68880,57
69120,62
69840,62
70080,62
70800,57
71040,62
71760,62
72000,62
72720,57
72960,62
73680,62
73920,62
74640,62
74880,62
75600,62
75840,62
76080,58
76320,62
77040,57
77280,62
77520,58
77760,62
78480,52
78720,62
78960,58
79200,62
79920,62
80160,62
80880,57
81120,62
81840,57
82080,62
82560,62
83040,62
83520,45
84000,55
84480,45
84960,52
85440,45
85920,52
86400,45
86880,43
87120,43
87600,43
88080,45
88560,62
89040,52
89520,62
90000,52
90480,55
90960,52
91440,55
91920,52
92400,55
92880,52
93360,52
93840,45
94320,43
94560,43
94800,62
95040,43
95280,58
95760,43
96000,58
96240,43
96480,62
96720,43
96960,62
97200,43
97440,62
97680,43
97920,62
98160,43
98640,43
98880,43
99120,62
99360,43
99600,62
99840,43
100080,62
100320,43
100560,58
100800,43
101040,58
101280,43
101520,58
102000,43
102240,58
102480,43
102720,62
102960,43
103200,62
103440,43
103680,58
104160,43
104400,58
104880,43
105360,45
105600,45
106080,45
106560,43
106800,58
107280,43
107760,45
108240,43
108480,58
108960,43
109440,45
109920,43
110160,58
110400,43
110640,62
110880,43
111120,58
111600,43
111840,58
112320,43
112800,45
113040,45
113520,45
114000,43
114240,58
114480,43
114720,62
114960,43
115200,58
115680,43
116160,45
116400,45
116880,45
117360,43
117600,58
118080,43
118560,45
118800,45
119280,45
119760,43
120240,45
120720,43
120960,58
121200,43
121440,58
121680,43
121920,62
122160,43
122400,62
122640,43
122880,62
123120,43
123360,58
123600,43
123840,58
124080,43
124320,58
124560,43
124800,62
125040,43
125280,62
125520,43
125760,62
126000,43
126480,43
126720,43
127200,43
127440,43
127680,62
127920,43
128160,62
128400,43
128640,62
128880,43
129120,62
129360,43
129840,43
130320,45
130800,55
131280,52
131760,52
132240,52
132720,52
133200,45
133680,52
134160,45
134640,52
135120,45
135600,52
136080,52
136560,55
137040,45
137520,52
138000,52
138480,62
138960,52
139440,55
139920,52
140400,52
